date_level,population,stock number,total portion
20170609_1-999,"1,100","323,831",2.48
"20170609_1,000-5,000",814,"1,858,499",14.25
"20170609_5,001-10,000",131,"1,084,739",8.32
"20170609_10,001-15,000",27,"351,837",2.69
"20170609_15,001-20,000",27,"515,000",3.95
"20170609_20,001-30,000",26,"684,121",5.24
"20170609_30,001-40,000",7,"240,973",1.84
"20170609_40,001-50,000",13,"641,000",4.91
"20170609_50,001-100,000",16,"1,146,000",8.79
"20170609_100,001-200,000",6,"893,000",6.85
"20170609_200,001-400,000",4,"1,014,000",7.77
"20170609_400,001-600,000",1,"600,000",4.60
"20170609_600,001-800,000",0,0,0.00
"20170609_800,001-1,000,000",1,"1,000,000",7.67
"20170609_1,000,001以上",2,"2,682,000",20.57
20170603_1-999,"1,062","299,106",2.29
"20170603_1,000-5,000",807,"1,843,920",14.14
"20170603_5,001-10,000",133,"1,100,490",8.44
"20170603_10,001-15,000",28,"366,837",2.81
"20170603_15,001-20,000",32,"605,000",4.64
"20170603_20,001-30,000",26,"682,031",5.23
"20170603_30,001-40,000",7,"240,616",1.84
"20170603_40,001-50,000",12,"591,000",4.53
"20170603_50,001-100,000",16,"1,136,000",8.71
"20170603_100,001-200,000",6,"871,000",6.68
"20170603_200,001-400,000",4,"1,014,000",7.77
"20170603_400,001-600,000",1,"600,000",4.60
"20170603_600,001-800,000",0,0,0.00
"20170603_800,001-1,000,000",1,"1,000,000",7.67
"20170603_1,000,001以上",2,"2,685,000",20.59
20170526_1-999,"1,011","274,823",2.03
"20170526_1,000-5,000",827,"1,906,370",14.08
"20170526_5,001-10,000",134,"1,101,214",8.13
"20170526_10,001-15,000",30,"389,699",2.87
"20170526_15,001-20,000",33,"625,000",4.61
"20170526_20,001-30,000",28,"724,939",5.35
"20170526_30,001-40,000",7,"238,955",1.76
"20170526_40,001-50,000",12,"591,000",4.36
"20170526_50,001-100,000",17,"1,230,000",9.08
"20170526_100,001-200,000",7,"1,052,000",7.77
"20170526_200,001-400,000",4,"1,009,000",7.45
"20170526_400,001-600,000",1,"600,000",4.43
"20170526_600,001-800,000",0,0,0.00
"20170526_800,001-1,000,000",1,"1,000,000",7.38
"20170526_1,000,001以上",2,"2,792,000",20.62
20170519_1-999,"1,012","275,505",1.89
"20170519_1,000-5,000",818,"1,878,688",12.92
"20170519_5,001-10,000",140,"1,162,214",7.99
"20170519_10,001-15,000",29,"373,699",2.57
"20170519_15,001-20,000",29,"553,000",3.80
"20170519_20,001-30,000",29,"750,939",5.16
"20170519_30,001-40,000",10,"349,955",2.40
"20170519_40,001-50,000",12,"599,000",4.12
"20170519_50,001-100,000",15,"1,083,000",7.45
"20170519_100,001-200,000",6,"864,000",5.94
"20170519_200,001-400,000",4,"989,000",6.80
"20170519_400,001-600,000",1,"449,000",3.08
"20170519_600,001-800,000",0,0,0.00
"20170519_800,001-1,000,000",1,"1,000,000",6.87
"20170519_1,000,001以上",3,"4,207,000",28.94
20170512_1-999,963,"246,294",1.63
"20170512_1,000-5,000",822,"1,894,870",12.60
"20170512_5,001-10,000",141,"1,173,846",7.80
"20170512_10,001-15,000",30,"391,422",2.60
"20170512_15,001-20,000",32,"609,000",4.05
"20170512_20,001-30,000",28,"733,847",4.88
"20170512_30,001-40,000",6,"208,000",1.38
"20170512_40,001-50,000",14,"682,721",4.54
"20170512_50,001-100,000",17,"1,200,000",7.98
"20170512_100,001-200,000",7,"1,033,000",6.87
"20170512_200,001-400,000",3,"749,000",4.98
"20170512_400,001-600,000",2,"949,000",6.31
"20170512_600,001-800,000",0,0,0.00
"20170512_800,001-1,000,000",1,"1,000,000",6.65
"20170512_1,000,001以上",3,"4,164,000",27.69
20170505_1-999,898,"219,737",1.46
"20170505_1,000-5,000",838,"1,928,041",12.82
"20170505_5,001-10,000",148,"1,226,846",8.15
"20170505_10,001-15,000",33,"430,422",2.86
"20170505_15,001-20,000",32,"608,000",4.04
"20170505_20,001-30,000",31,"815,754",5.42
"20170505_30,001-40,000",6,"208,000",1.38
"20170505_40,001-50,000",15,"736,200",4.89
"20170505_50,001-100,000",18,"1,247,000",8.29
"20170505_100,001-200,000",8,"1,142,000",7.59
"20170505_200,001-400,000",3,"749,000",4.98
"20170505_400,001-600,000",2,"924,000",6.14
"20170505_600,001-800,000",0,0,0.00
