date_level,population,stock number,total portion
20170609_1-999,0,0,0.00
"20170609_1,000-5,000","1,174","2,989,000",6.41
"20170609_5,001-10,000",412,"3,565,000",7.64
"20170609_10,001-15,000",128,"1,707,000",3.66
"20170609_15,001-20,000",139,"2,628,000",5.63
"20170609_20,001-30,000",119,"3,161,000",6.78
"20170609_30,001-40,000",52,"1,959,000",4.20
"20170609_40,001-50,000",48,"2,280,000",4.89
"20170609_50,001-100,000",93,"6,823,000",14.63
"20170609_100,001-200,000",36,"5,651,000",12.12
"20170609_200,001-400,000",12,"3,590,000",7.70
"20170609_400,001-600,000",6,"2,760,000",5.92
"20170609_600,001-800,000",1,"687,000",1.47
"20170609_800,001-1,000,000",1,"965,000",2.07
"20170609_1,000,001以上",3,"7,852,000",16.84
20170603_1-999,0,0,0.00
"20170603_1,000-5,000","1,178","2,996,000",6.42
"20170603_5,001-10,000",421,"3,654,000",7.83
"20170603_10,001-15,000",128,"1,705,000",3.65
"20170603_15,001-20,000",143,"2,706,000",5.80
"20170603_20,001-30,000",119,"3,151,000",6.75
"20170603_30,001-40,000",52,"1,953,000",4.18
"20170603_40,001-50,000",47,"2,230,000",4.78
"20170603_50,001-100,000",90,"6,565,000",14.08
"20170603_100,001-200,000",37,"5,739,000",12.31
"20170603_200,001-400,000",13,"3,805,000",8.16
"20170603_400,001-600,000",6,"2,705,000",5.80
"20170603_600,001-800,000",0,0,0.00
"20170603_800,001-1,000,000",2,"1,767,000",3.79
"20170603_1,000,001以上",3,"7,641,000",16.39
20170526_1-999,0,0,0.00
"20170526_1,000-5,000","1,188","3,035,000",6.51
"20170526_5,001-10,000",430,"3,734,000",8.00
"20170526_10,001-15,000",128,"1,706,000",3.65
"20170526_15,001-20,000",149,"2,828,000",6.06
"20170526_20,001-30,000",118,"3,141,000",6.73
"20170526_30,001-40,000",56,"2,094,000",4.49
"20170526_40,001-50,000",45,"2,128,000",4.56
"20170526_50,001-100,000",90,"6,608,000",14.17
"20170526_100,001-200,000",32,"5,041,000",10.81
"20170526_200,001-400,000",14,"4,073,000",8.73
"20170526_400,001-600,000",6,"2,704,000",5.80
"20170526_600,001-800,000",0,0,0.00
"20170526_800,001-1,000,000",2,"1,817,000",3.89
"20170526_1,000,001以上",3,"7,708,000",16.53
20170519_1-999,0,0,0.00
"20170519_1,000-5,000","1,177","2,979,000",6.32
"20170519_5,001-10,000",428,"3,713,000",7.88
"20170519_10,001-15,000",126,"1,695,000",3.59
"20170519_15,001-20,000",150,"2,845,000",6.03
"20170519_20,001-30,000",114,"3,026,000",6.42
"20170519_30,001-40,000",52,"1,958,000",4.15
"20170519_40,001-50,000",47,"2,253,000",4.78
"20170519_50,001-100,000",88,"6,474,000",13.74
"20170519_100,001-200,000",31,"4,949,000",10.50
"20170519_200,001-400,000",15,"4,320,000",9.16
"20170519_400,001-600,000",5,"2,232,000",4.73
"20170519_600,001-800,000",0,0,0.00
"20170519_800,001-1,000,000",2,"1,776,000",3.76
"20170519_1,000,001以上",4,"8,897,000",18.88
20170512_1-999,0,0,0.00
"20170512_1,000-5,000","1,202","3,058,000",6.49
"20170512_5,001-10,000",426,"3,715,000",7.88
"20170512_10,001-15,000",133,"1,789,000",3.79
"20170512_15,001-20,000",144,"2,735,000",5.80
"20170512_20,001-30,000",120,"3,155,000",6.69
"20170512_30,001-40,000",59,"2,221,000",4.71
"20170512_40,001-50,000",48,"2,301,000",4.88
"20170512_50,001-100,000",96,"7,055,000",14.97
"20170512_100,001-200,000",28,"4,510,000",9.57
"20170512_200,001-400,000",16,"4,612,000",9.78
"20170512_400,001-600,000",6,"2,762,000",5.86
"20170512_600,001-800,000",0,0,0.00
"20170512_800,001-1,000,000",2,"1,777,000",3.77
"20170512_1,000,001以上",3,"7,427,000",15.76
20170505_1-999,0,0,0.00
"20170505_1,000-5,000","1,208","3,068,000",6.44
"20170505_5,001-10,000",421,"3,648,000",7.66
"20170505_10,001-15,000",138,"1,851,000",3.88
"20170505_15,001-20,000",140,"2,659,000",5.58
"20170505_20,001-30,000",122,"3,223,000",6.76
"20170505_30,001-40,000",63,"2,371,000",4.97
"20170505_40,001-50,000",46,"2,212,000",4.64
"20170505_50,001-100,000",95,"6,984,000",14.66
"20170505_100,001-200,000",29,"4,708,000",9.88
"20170505_200,001-400,000",15,"4,389,000",9.21
"20170505_400,001-600,000",5,"2,240,000",4.70
"20170505_600,001-800,000",0,0,0.00
"20170505_800,001-1,000,000",3,"2,671,000",5.60
"20170505_1,000,001以上",3,"7,593,000",15.94
20170428_1-999,0,0,0.00
"20170428_1,000-5,000","1,220","3,086,000",6.48
"20170428_5,001-10,000",433,"3,752,000",7.87
"20170428_10,001-15,000",137,"1,837,000",3.85
"20170428_15,001-20,000",143,"2,713,000",5.69
"20170428_20,001-30,000",125,"3,318,000",6.96
"20170428_30,001-40,000",63,"2,360,000",4.95
"20170428_40,001-50,000",49,"2,360,000",4.95
"20170428_50,001-100,000",95,"7,003,000",14.70
"20170428_100,001-200,000",28,"4,593,000",9.64
"20170428_200,001-400,000",15,"4,046,000",8.49
"20170428_400,001-600,000",8,"3,603,000",7.56
"20170428_600,001-800,000",0,0,0.00
"20170428_800,001-1,000,000",2,"1,777,000",3.73
"20170428_1,000,001以上",3,"7,169,000",15.05
20170421_1-999,0,0,0.00
"20170421_1,000-5,000","1,237","3,102,000",6.44
"20170421_5,001-10,000",434,"3,754,000",7.80
"20170421_10,001-15,000",139,"1,868,000",3.88
"20170421_15,001-20,000",145,"2,762,000",5.74
"20170421_20,001-30,000",130,"3,477,000",7.22
"20170421_30,001-40,000",56,"2,104,000",4.37
"20170421_40,001-50,000",45,"2,182,000",4.53
"20170421_50,001-100,000",87,"6,417,000",13.33
"20170421_100,001-200,000",29,"4,479,000",9.30
"20170421_200,001-400,000",17,"4,776,000",9.92
"20170421_400,001-600,000",5,"2,287,000",4.75
"20170421_600,001-800,000",0,0,0.00
"20170421_800,001-1,000,000",2,"1,692,000",3.51
"20170421_1,000,001以上",4,"9,217,000",19.15
20170414_1-999,0,0,0.00
"20170414_1,000-5,000","1,248","3,128,000",6.43
"20170414_5,001-10,000",434,"3,761,000",7.73
"20170414_10,001-15,000",146,"1,955,000",4.02
"20170414_15,001-20,000",149,"2,833,000",5.82
"20170414_20,001-30,000",122,"3,266,000",6.71
"20170414_30,001-40,000",58,"2,164,000",4.45
"20170414_40,001-50,000",46,"2,226,000",4.57
"20170414_50,001-100,000",89,"6,539,000",13.45
"20170414_100,001-200,000",28,"4,345,000",8.93
"20170414_200,001-400,000",19,"5,295,000",10.89
"20170414_400,001-600,000",5,"2,239,000",4.60
"20170414_600,001-800,000",0,0,0.00
"20170414_800,001-1,000,000",2,"1,647,000",3.38
"20170414_1,000,001以上",4,"9,219,000",18.96
20170407_1-999,0,0,0.00
"20170407_1,000-5,000","1,192","3,011,000",6.19
"20170407_5,001-10,000",419,"3,635,000",7.47
"20170407_10,001-15,000",137,"1,833,000",3.77
"20170407_15,001-20,000",142,"2,707,000",5.56
"20170407_20,001-30,000",120,"3,208,000",6.59
"20170407_30,001-40,000",57,"2,122,000",4.36
"20170407_40,001-50,000",47,"2,266,000",4.66
"20170407_50,001-100,000",82,"5,968,000",12.27
"20170407_100,001-200,000",26,"3,982,000",8.19
"20170407_200,001-400,000",19,"5,148,000",10.58
"20170407_400,001-600,000",5,"2,206,000",4.53
"20170407_600,001-800,000",1,"772,000",1.58
"20170407_800,001-1,000,000",1,"991,000",2.03
"20170407_1,000,001以上",5,"10,768,000",22.14
20170331_1-999,0,0,0.00
"20170331_1,000-5,000","1,184","2,978,000",6.12
"20170331_5,001-10,000",426,"3,686,000",7.58
"20170331_10,001-15,000",135,"1,809,000",3.72
"20170331_15,001-20,000",144,"2,745,000",5.64
"20170331_20,001-30,000",118,"3,175,000",6.53
"20170331_30,001-40,000",54,"2,011,000",4.13
