date_level,population,stock number,total portion
20170609_1-999,"5,002","685,075",0.73
"20170609_1,000-5,000",708,"1,512,904",1.61
"20170609_5,001-10,000",145,"1,086,994",1.15
"20170609_10,001-15,000",68,"849,298",0.90
"20170609_15,001-20,000",43,"775,169",0.82
"20170609_20,001-30,000",31,"777,814",0.82
"20170609_30,001-40,000",18,"659,387",0.70
"20170609_40,001-50,000",10,"448,539",0.47
"20170609_50,001-100,000",23,"1,760,320",1.87
"20170609_100,001-200,000",12,"1,705,479",1.81
"20170609_200,001-400,000",13,"3,637,871",3.88
"20170609_400,001-600,000",0,0,0.00
"20170609_600,001-800,000",1,"709,247",0.75
"20170609_800,001-1,000,000",0,0,0.00
"20170609_1,000,001以上",7,"79,111,903",84.41
20170603_1-999,"5,006","686,719",0.73
"20170603_1,000-5,000",693,"1,474,250",1.57
"20170603_5,001-10,000",137,"1,008,994",1.07
"20170603_10,001-15,000",66,"833,637",0.88
"20170603_15,001-20,000",42,"753,185",0.80
"20170603_20,001-30,000",35,"875,963",0.93
"20170603_30,001-40,000",16,"586,883",0.62
"20170603_40,001-50,000",11,"497,411",0.53
"20170603_50,001-100,000",23,"1,759,320",1.87
"20170603_100,001-200,000",14,"2,068,479",2.20
"20170603_200,001-400,000",12,"3,340,871",3.56
"20170603_400,001-600,000",0,0,0.00
"20170603_600,001-800,000",1,"709,247",0.75
"20170603_800,001-1,000,000",0,0,0.00
"20170603_1,000,001以上",7,"79,125,041",84.42
20170526_1-999,"5,008","686,727",0.73
"20170526_1,000-5,000",696,"1,468,122",1.56
"20170526_5,001-10,000",137,"1,005,994",1.07
"20170526_10,001-15,000",65,"823,133",0.87
"20170526_15,001-20,000",44,"790,854",0.84
"20170526_20,001-30,000",34,"854,918",0.91
"20170526_30,001-40,000",16,"586,883",0.62
"20170526_40,001-50,000",11,"497,411",0.53
"20170526_50,001-100,000",23,"1,748,320",1.86
"20170526_100,001-200,000",14,"2,084,479",2.22
"20170526_200,001-400,000",12,"3,340,871",3.56
"20170526_400,001-600,000",0,0,0.00
"20170526_600,001-800,000",1,"709,247",0.75
"20170526_800,001-1,000,000",0,0,0.00
"20170526_1,000,001以上",7,"79,123,041",84.42
20170519_1-999,"5,016","687,796",0.73
"20170519_1,000-5,000",692,"1,461,557",1.55
"20170519_5,001-10,000",138,"1,022,994",1.09
"20170519_10,001-15,000",66,"841,298",0.89
"20170519_15,001-20,000",43,"772,185",0.82
"20170519_20,001-30,000",35,"868,918",0.92
"20170519_30,001-40,000",17,"614,883",0.65
"20170519_40,001-50,000",12,"541,411",0.57
"20170519_50,001-100,000",22,"1,679,320",1.79
"20170519_100,001-200,000",14,"2,067,479",2.20
"20170519_200,001-400,000",12,"3,340,871",3.56
"20170519_400,001-600,000",0,0,0.00
"20170519_600,001-800,000",1,"709,247",0.75
"20170519_800,001-1,000,000",0,0,0.00
"20170519_1,000,001以上",7,"79,112,041",84.41
20170512_1-999,"5,023","688,161",0.73
"20170512_1,000-5,000",696,"1,471,192",1.56
"20170512_5,001-10,000",138,"1,021,994",1.09
"20170512_10,001-15,000",65,"826,298",0.88
"20170512_15,001-20,000",45,"812,185",0.86
"20170512_20,001-30,000",36,"885,918",0.94
"20170512_30,001-40,000",17,"617,883",0.65
"20170512_40,001-50,000",11,"499,411",0.53
"20170512_50,001-100,000",22,"1,681,320",1.79
"20170512_100,001-200,000",14,"2,058,479",2.19
"20170512_200,001-400,000",12,"3,340,871",3.56
"20170512_400,001-600,000",0,0,0.00
"20170512_600,001-800,000",1,"709,247",0.75
"20170512_800,001-1,000,000",0,0,0.00
"20170512_1,000,001以上",7,"79,107,041",84.40
20170505_1-999,"5,029","689,154",0.73
"20170505_1,000-5,000",695,"1,461,861",1.55
"20170505_5,001-10,000",139,"1,032,954",1.10
"20170505_10,001-15,000",66,"834,298",0.89
"20170505_15,001-20,000",46,"836,537",0.89
"20170505_20,001-30,000",36,"881,934",0.94
"20170505_30,001-40,000",16,"576,883",0.61
"20170505_40,001-50,000",12,"549,411",0.58
"20170505_50,001-100,000",22,"1,671,320",1.78
"20170505_100,001-200,000",14,"2,033,479",2.16
"20170505_200,001-400,000",12,"3,335,871",3.55
"20170505_400,001-600,000",0,0,0.00
"20170505_600,001-800,000",1,"709,247",0.75
"20170505_800,001-1,000,000",0,0,0.00
"20170505_1,000,001以上",7,"79,107,051",84.40
20170428_1-999,"5,033","690,158",0.73
"20170428_1,000-5,000",707,"1,498,761",1.59
"20170428_5,001-10,000",140,"1,041,040",1.11
"20170428_10,001-15,000",62,"781,298",0.83
"20170428_15,001-20,000",49,"891,537",0.95
"20170428_20,001-30,000",34,"828,934",0.88
"20170428_30,001-40,000",18,"650,883",0.69
"20170428_40,001-50,000",11,"499,411",0.53
"20170428_50,001-100,000",22,"1,663,320",1.77
"20170428_100,001-200,000",14,"2,027,479",2.16
"20170428_200,001-400,000",12,"3,330,871",3.55
"20170428_400,001-600,000",0,0,0.00
"20170428_600,001-800,000",1,"709,247",0.75
"20170428_800,001-1,000,000",0,0,0.00
"20170428_1,000,001以上",7,"79,107,061",84.40
20170421_1-999,"5,038","690,158",0.73
"20170421_1,000-5,000",708,"1,494,761",1.59
"20170421_5,001-10,000",141,"1,051,040",1.12
"20170421_10,001-15,000",67,"846,298",0.90
"20170421_15,001-20,000",46,"835,537",0.89
"20170421_20,001-30,000",35,"843,934",0.90
"20170421_30,001-40,000",18,"648,883",0.69
"20170421_40,001-50,000",14,"637,411",0.68
"20170421_50,001-100,000",19,"1,465,360",1.56
"20170421_100,001-200,000",15,"2,109,439",2.25
