date_level,population,stock number,total portion
20170616_1-999,"1,823","103,750",0.28
"20170616_1,000-5,000",322,"495,827",1.34
"20170616_5,001-10,000",40,"308,282",0.83
"20170616_10,001-15,000",14,"173,923",0.47
"20170616_15,001-20,000",9,"163,870",0.44
"20170616_20,001-30,000",8,"202,154",0.54
"20170616_30,001-40,000",3,"101,000",0.27
"20170616_40,001-50,000",9,"430,622",1.17
"20170616_50,001-100,000",12,"894,336",2.43
"20170616_100,001-200,000",8,"1,185,897",3.22
"20170616_200,001-400,000",6,"1,707,230",4.63
"20170616_400,001-600,000",0,0,0.00
"20170616_600,001-800,000",0,0,0.00
"20170616_800,001-1,000,000",1,"836,923",2.27
"20170616_1,000,001以上",5,"30,196,186",82.05
20170609_1-999,"1,824","103,750",0.28
"20170609_1,000-5,000",315,"469,827",1.27
"20170609_5,001-10,000",36,"273,282",0.74
"20170609_10,001-15,000",16,"199,923",0.54
"20170609_15,001-20,000",7,"123,870",0.33
"20170609_20,001-30,000",10,"241,154",0.65
"20170609_30,001-40,000",4,"138,000",0.37
"20170609_40,001-50,000",9,"430,622",1.17
"20170609_50,001-100,000",12,"893,336",2.42
"20170609_100,001-200,000",8,"1,185,897",3.22
"20170609_200,001-400,000",6,"1,707,230",4.63
"20170609_400,001-600,000",0,0,0.0
"20170609_600,001-800,000",0,0,0.0
"20170609_800,001-1,000,000",1,"836,923",2.27
"20170609_1,000,001以上",5,"30,196,186",82.05
20170603_1-999,"1,824","103,750",0.28
"20170603_1,000-5,000",305,"452,827",1.23
"20170603_5,001-10,000",39,"292,282",0.79
"20170603_10,001-15,000",13,"159,923",0.43
"20170603_15,001-20,000",8,"140,870",0.38
"20170603_20,001-30,000",10,"247,154",0.67
"20170603_30,001-40,000",5,"169,000",0.45
"20170603_40,001-50,000",9,"430,622",1.17
"20170603_50,001-100,000",12,"890,336",2.41
"20170603_100,001-200,000",8,"1,185,897",3.22
"20170603_200,001-400,000",6,"1,694,230",4.6
"20170603_400,001-600,000",0,0,0.0
"20170603_600,001-800,000",0,0,0.0
"20170603_800,001-1,000,000",1,"836,923",2.27
"20170603_1,000,001以上",5,"30,196,186",82.05
20170526_1-999,"1,824","103,750",0.28
"20170526_1,000-5,000",306,"453,827",1.23
"20170526_5,001-10,000",39,"294,282",0.79
"20170526_10,001-15,000",13,"159,923",0.43
"20170526_15,001-20,000",8,"140,870",0.38
"20170526_20,001-30,000",10,"247,154",0.67
"20170526_30,001-40,000",5,"169,000",0.45
"20170526_40,001-50,000",9,"430,622",1.17
"20170526_50,001-100,000",12,"889,336",2.41
"20170526_100,001-200,000",8,"1,185,897",3.22
"20170526_200,001-400,000",6,"1,692,230",4.59
"20170526_400,001-600,000",0,0,0.0
"20170526_600,001-800,000",0,0,0.0
"20170526_800,001-1,000,000",1,"836,923",2.27
"20170526_1,000,001以上",5,"30,196,186",82.05
20170519_1-999,"1,825","103,750",0.28
"20170519_1,000-5,000",308,"458,827",1.24
"20170519_5,001-10,000",39,"291,282",0.79
"20170519_10,001-15,000",15,"184,923",0.5
"20170519_15,001-20,000",8,"140,870",0.38
"20170519_20,001-30,000",9,"219,154",0.59
"20170519_30,001-40,000",4,"131,000",0.35
"20170519_40,001-50,000",10,"471,622",1.28
"20170519_50,001-100,000",12,"887,336",2.41
"20170519_100,001-200,000",8,"1,185,897",3.22
"20170519_200,001-400,000",6,"1,692,230",4.59
"20170519_400,001-600,000",0,0,0.0
"20170519_600,001-800,000",0,0,0.0
"20170519_800,001-1,000,000",1,"836,923",2.27
"20170519_1,000,001以上",5,"30,196,186",82.05
20170512_1-999,"1,824","103,710",0.28
"20170512_1,000-5,000",324,"478,867",1.3
"20170512_5,001-10,000",38,"290,282",0.78
"20170512_10,001-15,000",15,"186,923",0.5
"20170512_15,001-20,000",9,"160,870",0.43
"20170512_20,001-30,000",8,"198,154",0.53
"20170512_30,001-40,000",4,"133,000",0.36
"20170512_40,001-50,000",10,"471,622",1.28
"20170512_50,001-100,000",12,"884,336",2.4
"20170512_100,001-200,000",8,"1,185,897",3.22
"20170512_200,001-400,000",6,"1,673,230",4.54
"20170512_400,001-600,000",0,0,0.0
"20170512_600,001-800,000",0,0,0.0
"20170512_800,001-1,000,000",1,"836,923",2.27
"20170512_1,000,001以上",5,"30,196,186",82.05
20170505_1-999,"1,838","103,710",0.28
"20170505_1,000-5,000",300,"453,867",1.23
"20170505_5,001-10,000",34,"261,282",0.71
"20170505_10,001-15,000",16,"198,923",0.54
"20170505_15,001-20,000",8,"142,870",0.38
"20170505_20,001-30,000",8,"199,154",0.54
"20170505_30,001-40,000",5,"176,000",0.47
"20170505_40,001-50,000",10,"474,622",1.28
"20170505_50,001-100,000",12,"894,336",2.43
"20170505_100,001-200,000",8,"1,188,897",3.23
"20170505_200,001-400,000",6,"1,673,230",4.54
"20170505_400,001-600,000",0,0,0.0
"20170505_600,001-800,000",0,0,0.0
"20170505_800,001-1,000,000",1,"836,923",2.27
"20170505_1,000,001以上",5,"30,196,186",82.05
20170428_1-999,"1,837","103,388",0.28
"20170428_1,000-5,000",303,"458,189",1.24
"20170428_5,001-10,000",34,"261,282",0.71
"20170428_10,001-15,000",16,"194,923",0.52
"20170428_15,001-20,000",8,"142,870",0.38
"20170428_20,001-30,000",8,"199,154",0.54
"20170428_30,001-40,000",5,"176,000",0.47
"20170428_40,001-50,000",10,"474,622",1.28
"20170428_50,001-100,000",12,"894,336",2.43
"20170428_100,001-200,000",8,"1,188,897",3.23
"20170428_200,001-400,000",6,"1,673,230",4.54
"20170428_400,001-600,000",0,0,0.0
"20170428_600,001-800,000",0,0,0.0
"20170428_800,001-1,000,000",1,"836,923",2.27
"20170428_1,000,001以上",5,"30,196,186",82.05
20170421_1-999,"1,831","103,504",0.28
"20170421_1,000-5,000",306,"454,160",1.23
"20170421_5,001-10,000",36,"278,195",0.75
"20170421_10,001-15,000",15,"183,923",0.49
"20170421_15,001-20,000",8,"141,870",0.38
"20170421_20,001-30,000",8,"199,154",0.54
"20170421_30,001-40,000",5,"176,000",0.47
"20170421_40,001-50,000",10,"474,622",1.28
"20170421_50,001-100,000",12,"893,336",2.42
"20170421_100,001-200,000",8,"1,185,897",3.22
"20170421_200,001-400,000",6,"1,676,230",4.55
"20170421_400,001-600,000",0,0,0.0
"20170421_600,001-800,000",0,0,0.0
"20170421_800,001-1,000,000",1,"836,923",2.27
"20170421_1,000,001以上",5,"30,196,186",82.05
20170414_1-999,"1,829","103,504",0.28
"20170414_1,000-5,000",309,"455,160",1.23
"20170414_5,001-10,000",36,"278,195",0.75
"20170414_10,001-15,000",15,"182,923",0.49
"20170414_15,001-20,000",8,"139,870",0.38
"20170414_20,001-30,000",8,"199,154",0.54
"20170414_30,001-40,000",5,"176,000",0.47
"20170414_40,001-50,000",10,"474,622",1.28
"20170414_50,001-100,000",12,"892,336",2.42
"20170414_100,001-200,000",8,"1,185,897",3.22
"20170414_200,001-400,000",6,"1,679,230",4.56
"20170414_400,001-600,000",0,0,0.0
"20170414_600,001-800,000",0,0,0.0
"20170414_800,001-1,000,000",1,"836,923",2.27
"20170414_1,000,001以上",5,"30,196,186",82.05
20170407_1-999,"1,829","103,766",0.28
"20170407_1,000-5,000",308,"457,898",1.24
"20170407_5,001-10,000",37,"288,195",0.78
"20170407_10,001-15,000",14,"172,923",0.46
"20170407_15,001-20,000",8,"139,870",0.38
"20170407_20,001-30,000",8,"199,154",0.54
"20170407_30,001-40,000",5,"176,000",0.47
"20170407_40,001-50,000",10,"474,622",1.28
"20170407_50,001-100,000",12,"892,336",2.42
"20170407_100,001-200,000",8,"1,181,897",3.21
"20170407_200,001-400,000",6,"1,680,230",4.56
"20170407_400,001-600,000",0,0,0.0
"20170407_600,001-800,000",0,0,0.0
"20170407_800,001-1,000,000",1,"836,923",2.27
"20170407_1,000,001以上",5,"30,196,186",82.05
20170331_1-999,"1,828","104,265",0.28
"20170331_1,000-5,000",310,"456,399",1.24
"20170331_5,001-10,000",37,"288,195",0.78
"20170331_10,001-15,000",14,"170,923",0.46
"20170331_15,001-20,000",8,"139,870",0.38
"20170331_20,001-30,000",8,"199,154",0.54
"20170331_30,001-40,000",5,"176,000",0.47
"20170331_40,001-50,000",10,"474,622",1.28
"20170331_50,001-100,000",12,"892,336",2.42
"20170331_100,001-200,000",8,"1,181,897",3.21
"20170331_200,001-400,000",6,"1,683,230",4.57
"20170331_400,001-600,000",0,0,0.0
"20170331_600,001-800,000",0,0,0.0
"20170331_800,001-1,000,000",1,"836,923",2.27
"20170331_1,000,001以上",5,"30,196,186",82.05
20170324_1-999,"1,831","105,797",0.28
"20170324_1,000-5,000",310,"458,867",1.24
"20170324_5,001-10,000",37,"287,195",0.78
"20170324_10,001-15,000",15,"185,923",0.5
"20170324_15,001-20,000",7,"123,870",0.33
"20170324_20,001-30,000",8,"199,154",0.54
"20170324_30,001-40,000",5,"176,000",0.47
"20170324_40,001-50,000",10,"474,622",1.28
"20170324_50,001-100,000",12,"890,336",2.41
"20170324_100,001-200,000",8,"1,181,897",3.21
"20170324_200,001-400,000",6,"1,683,230",4.57
"20170324_400,001-600,000",0,0,0.0
"20170324_600,001-800,000",0,0,0.0
"20170324_800,001-1,000,000",1,"836,923",2.27
"20170324_1,000,001以上",5,"30,196,186",82.05
20170317_1-999,"1,831","105,181",0.28
"20170317_1,000-5,000",315,"465,723",1.26
"20170317_5,001-10,000",38,"294,955",0.8
"20170317_10,001-15,000",14,"172,923",0.46
"20170317_15,001-20,000",8,"143,870",0.39
"20170317_20,001-30,000",8,"199,154",0.54
"20170317_30,001-40,000",5,"176,000",0.47
"20170317_40,001-50,000",10,"474,622",1.28
"20170317_50,001-100,000",12,"885,336",2.4
"20170317_100,001-200,000",8,"1,178,897",3.2
"20170317_200,001-400,000",6,"1,670,230",4.53
"20170317_400,001-600,000",0,0,0.0
"20170317_600,001-800,000",0,0,0.0
"20170317_800,001-1,000,000",1,"836,923",2.27
"20170317_1,000,001以上",5,"30,196,186",82.05
20170310_1-999,"1,833","105,209",0.28
"20170310_1,000-5,000",318,"466,695",1.26
"20170310_5,001-10,000",39,"302,955",0.82
"20170310_10,001-15,000",13,"159,923",0.43
"20170310_15,001-20,000",7,"123,870",0.33
"20170310_20,001-30,000",8,"199,154",0.54
"20170310_30,001-40,000",5,"172,000",0.46
"20170310_40,001-50,000",11,"516,622",1.4
"20170310_50,001-100,000",13,"983,213",2.67
"20170310_100,001-200,000",7,"1,078,020",2.92
"20170310_200,001-400,000",6,"1,659,230",4.5
"20170310_400,001-600,000",0,0,0.0
"20170310_600,001-800,000",0,0,0.0
"20170310_800,001-1,000,000",1,"836,923",2.27
"20170310_1,000,001以上",5,"30,196,186",82.05
20170303_1-999,"1,834","105,224",0.28
"20170303_1,000-5,000",314,"456,680",1.24
"20170303_5,001-10,000",41,"317,955",0.86
"20170303_10,001-15,000",13,"159,923",0.43
"20170303_15,001-20,000",7,"123,870",0.33
"20170303_20,001-30,000",8,"198,154",0.53
"20170303_30,001-40,000",5,"172,000",0.46
"20170303_40,001-50,000",11,"516,622",1.4
"20170303_50,001-100,000",13,"979,213",2.66
"20170303_100,001-200,000",7,"1,078,020",2.92
"20170303_200,001-400,000",6,"1,659,230",4.5
"20170303_400,001-600,000",0,0,0.0
"20170303_600,001-800,000",0,0,0.0
"20170303_800,001-1,000,000",1,"836,923",2.27
"20170303_1,000,001以上",5,"30,196,186",82.05
20170224_1-999,"1,839","105,226",0.28
"20170224_1,000-5,000",318,"460,678",1.25
"20170224_5,001-10,000",41,"316,955",0.86
"20170224_10,001-15,000",12,"147,923",0.4
"20170224_15,001-20,000",7,"123,870",0.33
"20170224_20,001-30,000",8,"198,154",0.53
"20170224_30,001-40,000",5,"172,000",0.46
"20170224_40,001-50,000",11,"516,622",1.4
"20170224_50,001-100,000",13,"978,213",2.65
"20170224_100,001-200,000",7,"1,078,020",2.92
"20170224_200,001-400,000",6,"1,669,230",4.53
"20170224_400,001-600,000",0,0,0.0
"20170224_600,001-800,000",0,0,0.0
"20170224_800,001-1,000,000",1,"836,923",2.27
"20170224_1,000,001以上",5,"30,196,186",82.05
20170218_1-999,"1,845","106,357",0.28
"20170218_1,000-5,000",318,"462,547",1.25
"20170218_5,001-10,000",41,"313,955",0.85
"20170218_10,001-15,000",12,"146,923",0.39
"20170218_15,001-20,000",7,"123,870",0.33
"20170218_20,001-30,000",8,"198,154",0.53
"20170218_30,001-40,000",5,"172,000",0.46
"20170218_40,001-50,000",11,"516,622",1.4
"20170218_50,001-100,000",13,"978,213",2.65
"20170218_100,001-200,000",7,"1,078,020",2.92
"20170218_200,001-400,000",6,"1,670,230",4.53
"20170218_400,001-600,000",0,0,0.0
"20170218_600,001-800,000",0,0,0.0
"20170218_800,001-1,000,000",1,"836,923",2.27
"20170218_1,000,001以上",5,"30,196,186",82.05
20170210_1-999,"1,850","107,212",0.29
"20170210_1,000-5,000",320,"460,707",1.25
"20170210_5,001-10,000",40,"309,940",0.84
"20170210_10,001-15,000",13,"160,923",0.43
"20170210_15,001-20,000",7,"123,870",0.33
"20170210_20,001-30,000",8,"198,154",0.53
"20170210_30,001-40,000",5,"171,000",0.46
"20170210_40,001-50,000",11,"516,622",1.4
"20170210_50,001-100,000",13,"969,213",2.63
"20170210_100,001-200,000",7,"1,078,020",2.92
"20170210_200,001-400,000",6,"1,671,230",4.54
"20170210_400,001-600,000",0,0,0.0
"20170210_600,001-800,000",0,0,0.0
"20170210_800,001-1,000,000",1,"836,923",2.27
"20170210_1,000,001以上",5,"30,196,186",82.05
20170203_1-999,"1,852","108,071",0.29
"20170203_1,000-5,000",321,"467,848",1.27
"20170203_5,001-10,000",42,"330,940",0.89
"20170203_10,001-15,000",10,"124,923",0.33
"20170203_15,001-20,000",7,"123,870",0.33
"20170203_20,001-30,000",8,"197,154",0.53
"20170203_30,001-40,000",5,"171,000",0.46
"20170203_40,001-50,000",11,"516,622",1.4
"20170203_50,001-100,000",13,"978,213",2.65
"20170203_100,001-200,000",7,"1,078,020",2.92
"20170203_200,001-400,000",6,"1,670,230",4.53
"20170203_400,001-600,000",0,0,0.0
"20170203_600,001-800,000",0,0,0.0
"20170203_800,001-1,000,000",1,"836,923",2.27
"20170203_1,000,001以上",5,"30,196,186",82.05
20170126_1-999,"1,853","108,076",0.29
"20170126_1,000-5,000",321,"467,848",1.27
"20170126_5,001-10,000",42,"330,935",0.89
"20170126_10,001-15,000",10,"124,923",0.33
"20170126_15,001-20,000",7,"123,870",0.33
"20170126_20,001-30,000",8,"197,154",0.53
"20170126_30,001-40,000",5,"171,000",0.46
"20170126_40,001-50,000",11,"516,622",1.4
"20170126_50,001-100,000",13,"978,213",2.65
"20170126_100,001-200,000",7,"1,078,020",2.92
"20170126_200,001-400,000",6,"1,670,230",4.53
"20170126_400,001-600,000",0,0,0.0
"20170126_600,001-800,000",0,0,0.0
"20170126_800,001-1,000,000",1,"836,923",2.27
"20170126_1,000,001以上",5,"30,196,186",82.05
20170120_1-999,"1,853","108,076",0.29
"20170120_1,000-5,000",323,"472,848",1.28
"20170120_5,001-10,000",41,"321,935",0.87
"20170120_10,001-15,000",10,"124,923",0.33
"20170120_15,001-20,000",7,"123,870",0.33
"20170120_20,001-30,000",8,"197,154",0.53
"20170120_30,001-40,000",5,"171,000",0.46
"20170120_40,001-50,000",11,"516,622",1.4
"20170120_50,001-100,000",13,"981,213",2.66
"20170120_100,001-200,000",7,"1,078,020",2.92
"20170120_200,001-400,000",6,"1,671,230",4.54
"20170120_400,001-600,000",0,0,0.0
"20170120_600,001-800,000",0,0,0.0
"20170120_800,001-1,000,000",1,"836,923",2.27
