date_level,population,stock number,total portion
20170616_1-999,117,"9,396",0.00
"20170616_1,000-5,000","1,822","3,089,572",2.80
"20170616_5,001-10,000",164,"1,301,400",1.18
"20170616_10,001-15,000",57,"740,000",0.67
"20170616_15,001-20,000",27,"480,253",0.43
"20170616_20,001-30,000",43,"1,116,006",1.01
"20170616_30,001-40,000",16,"542,000",0.49
"20170616_40,001-50,000",10,"470,000",0.42
"20170616_50,001-100,000",13,"925,000",0.84
"20170616_100,001-200,000",11,"1,645,000",1.49
"20170616_200,001-400,000",7,"1,935,373",1.75
"20170616_400,001-600,000",2,"1,003,000",0.91
"20170616_600,001-800,000",0,0,0.00
"20170616_800,001-1,000,000",1,"849,309",0.77
"20170616_1,000,001以上",13,"95,893,691",87.17
20170609_1-999,116,"9,494",0.0
"20170609_1,000-5,000","1,866","3,113,474",2.83
"20170609_5,001-10,000",163,"1,281,400",1.16
"20170609_10,001-15,000",58,"759,000",0.69
"20170609_15,001-20,000",25,"445,253",0.4
"20170609_20,001-30,000",41,"1,055,330",0.95
"20170609_30,001-40,000",19,"639,676",0.58
"20170609_40,001-50,000",9,"421,000",0.38
"20170609_50,001-100,000",14,"985,000",0.89
"20170609_100,001-200,000",11,"1,593,000",1.44
"20170609_200,001-400,000",7,"1,951,373",1.77
"20170609_400,001-600,000",2,"1,003,000",0.91
"20170609_600,001-800,000",0,0,0.0
"20170609_800,001-1,000,000",1,"849,309",0.77
"20170609_1,000,001以上",13,"95,893,691",87.17
20170603_1-999,112,"9,025",0.0
"20170603_1,000-5,000","1,820","3,073,543",2.79
"20170603_5,001-10,000",158,"1,249,400",1.13
"20170603_10,001-15,000",62,"820,000",0.74
"20170603_15,001-20,000",24,"431,653",0.39
"20170603_20,001-30,000",39,"996,330",0.9
"20170603_30,001-40,000",18,"609,676",0.55
"20170603_40,001-50,000",9,"422,000",0.38
"20170603_50,001-100,000",15,"1,026,000",0.93
"20170603_100,001-200,000",12,"1,667,000",1.51
"20170603_200,001-400,000",7,"1,949,373",1.77
"20170603_400,001-600,000",2,"1,003,000",0.91
"20170603_600,001-800,000",0,0,0.0
"20170603_800,001-1,000,000",1,"849,309",0.77
"20170603_1,000,001以上",13,"95,893,691",87.17
20170526_1-999,110,"8,743",0.0
"20170526_1,000-5,000","1,829","3,094,300",2.81
"20170526_5,001-10,000",160,"1,265,601",1.15
"20170526_10,001-15,000",61,"803,000",0.73
"20170526_15,001-20,000",26,"475,653",0.43
"20170526_20,001-30,000",40,"1,029,330",0.93
"20170526_30,001-40,000",16,"547,000",0.49
"20170526_40,001-50,000",9,"421,000",0.38
"20170526_50,001-100,000",14,"952,000",0.86
"20170526_100,001-200,000",12,"1,573,000",1.43
"20170526_200,001-400,000",8,"2,158,373",1.96
"20170526_400,001-600,000",2,"1,003,000",0.91
"20170526_600,001-800,000",0,0,0.0
"20170526_800,001-1,000,000",1,"849,309",0.77
"20170526_1,000,001以上",13,"95,819,691",87.1
20170519_1-999,112,"9,162",0.0
"20170519_1,000-5,000","1,864","3,136,880",2.85
"20170519_5,001-10,000",158,"1,249,401",1.13
"20170519_10,001-15,000",55,"722,201",0.65
"20170519_15,001-20,000",28,"511,653",0.46
"20170519_20,001-30,000",40,"1,023,330",0.93
"20170519_30,001-40,000",15,"510,000",0.46
"20170519_40,001-50,000",11,"510,000",0.46
"20170519_50,001-100,000",17,"1,207,000",1.09
"20170519_100,001-200,000",9,"1,236,000",1.12
"20170519_200,001-400,000",8,"2,212,373",2.01
"20170519_400,001-600,000",2,"1,003,000",0.91
"20170519_600,001-800,000",0,0,0.0
"20170519_800,001-1,000,000",1,"849,309",0.77
"20170519_1,000,001以上",13,"95,819,691",87.1
20170512_1-999,110,"9,142",0.0
"20170512_1,000-5,000","1,873","3,256,900",2.96
"20170512_5,001-10,000",166,"1,321,101",1.2
"20170512_10,001-15,000",58,"755,501",0.68
"20170512_15,001-20,000",28,"514,653",0.46
"20170512_20,001-30,000",44,"1,121,330",1.01
"20170512_30,001-40,000",19,"660,000",0.6
"20170512_40,001-50,000",9,"416,000",0.37
"20170512_50,001-100,000",13,"887,000",0.8
