date_level,population,stock number,total portion
20170609_1-999,0,0,0.00
"20170609_1,000-5,000",151,"329,000",3.82
"20170609_5,001-10,000",31,"272,000",3.16
"20170609_10,001-15,000",5,"69,000",0.80
"20170609_15,001-20,000",2,"40,000",0.46
"20170609_20,001-30,000",3,"72,000",0.83
"20170609_30,001-40,000",3,"105,000",1.22
"20170609_40,001-50,000",3,"150,000",1.74
"20170609_50,001-100,000",1,"100,000",1.16
"20170609_100,001-200,000",1,"112,000",1.30
"20170609_200,001-400,000",0,0,0.00
"20170609_400,001-600,000",3,"1,412,000",16.40
"20170609_600,001-800,000",0,0,0.00
"20170609_800,001-1,000,000",3,"2,776,000",32.25
"20170609_1,000,001以上",2,"3,169,000",36.82
20170603_1-999,0,0,0.00
"20170603_1,000-5,000",153,"331,000",3.84
"20170603_5,001-10,000",32,"277,000",3.21
"20170603_10,001-15,000",6,"82,000",0.95
"20170603_15,001-20,000",2,"40,000",0.46
"20170603_20,001-30,000",3,"72,000",0.83
"20170603_30,001-40,000",2,"70,000",0.81
"20170603_40,001-50,000",3,"150,000",1.74
"20170603_50,001-100,000",1,"100,000",1.16
"20170603_100,001-200,000",1,"112,000",1.30
"20170603_200,001-400,000",1,"322,000",3.74
"20170603_400,001-600,000",2,"1,000,000",11.61
"20170603_600,001-800,000",0,0,0.00
"20170603_800,001-1,000,000",2,"1,850,000",21.49
"20170603_1,000,001以上",3,"4,200,000",48.80
20170526_1-999,0,0,0.00
"20170526_1,000-5,000",154,"332,000",3.85
"20170526_5,001-10,000",33,"284,000",3.30
"20170526_10,001-15,000",6,"82,000",0.95
"20170526_15,001-20,000",3,"60,000",0.69
"20170526_20,001-30,000",5,"132,000",1.53
"20170526_30,001-40,000",1,"35,000",0.40
"20170526_40,001-50,000",3,"150,000",1.74
"20170526_50,001-100,000",1,"100,000",1.16
"20170526_100,001-200,000",2,"283,000",3.28
"20170526_200,001-400,000",0,0,0.00
"20170526_400,001-600,000",2,"1,000,000",11.61
"20170526_600,001-800,000",0,0,0.00
"20170526_800,001-1,000,000",2,"1,850,000",21.49
"20170526_1,000,001以上",3,"4,298,000",49.94
20170519_1-999,0,0,0.00
"20170519_1,000-5,000",158,"340,000",3.95
"20170519_5,001-10,000",36,"310,000",3.60
"20170519_10,001-15,000",4,"58,000",0.67
"20170519_15,001-20,000",4,"80,000",0.92
"20170519_20,001-30,000",4,"102,000",1.18
"20170519_30,001-40,000",1,"35,000",0.40
"20170519_40,001-50,000",3,"150,000",1.74
"20170519_50,001-100,000",2,"169,000",1.96
"20170519_100,001-200,000",1,"112,000",1.30
"20170519_200,001-400,000",0,0,0.00
"20170519_400,001-600,000",2,"1,000,000",11.61
"20170519_600,001-800,000",0,0,0.00
"20170519_800,001-1,000,000",2,"1,812,000",21.05
"20170519_1,000,001以上",3,"4,438,000",51.56
20170512_1-999,0,0,0.00
"20170512_1,000-5,000",159,"342,000",3.75
"20170512_5,001-10,000",37,"317,000",3.48
"20170512_10,001-15,000",4,"58,000",0.63
"20170512_15,001-20,000",4,"80,000",0.87
"20170512_20,001-30,000",4,"102,000",1.12
"20170512_30,001-40,000",2,"66,000",0.72
"20170512_40,001-50,000",3,"150,000",1.64
"20170512_50,001-100,000",1,"100,000",1.09
"20170512_100,001-200,000",1,"112,000",1.22
"20170512_200,001-400,000",0,0,0.00
"20170512_400,001-600,000",4,"2,077,000",22.80
"20170512_600,001-800,000",1,"780,000",8.56
"20170512_800,001-1,000,000",2,"1,810,000",19.87
"20170512_1,000,001以上",2,"3,112,000",34.17
20170505_1-999,0,0,0.00
"20170505_1,000-5,000",160,"345,000",3.78
"20170505_5,001-10,000",36,"310,000",3.40
"20170505_10,001-15,000",6,"86,000",0.94
"20170505_15,001-20,000",3,"60,000",0.65
"20170505_20,001-30,000",4,"102,000",1.12
"20170505_30,001-40,000",1,"35,000",0.38
"20170505_40,001-50,000",2,"100,000",1.09
"20170505_50,001-100,000",1,"100,000",1.09
"20170505_100,001-200,000",1,"121,000",1.32
"20170505_200,001-400,000",0,0,0.00
"20170505_400,001-600,000",4,"2,019,000",22.17
"20170505_600,001-800,000",1,"780,000",8.56
"20170505_800,001-1,000,000",2,"1,970,000",21.63
"20170505_1,000,001以上",2,"3,078,000",33.80
20170428_1-999,0,0,0.00
"20170428_1,000-5,000",157,"343,000",3.57
"20170428_5,001-10,000",35,"304,000",3.16
"20170428_10,001-15,000",6,"83,000",0.86
"20170428_15,001-20,000",3,"60,000",0.62
"20170428_20,001-30,000",5,"132,000",1.37
"20170428_30,001-40,000",1,"35,000",0.36
"20170428_40,001-50,000",2,"100,000",1.04
"20170428_50,001-100,000",1,"100,000",1.04
"20170428_100,001-200,000",1,"160,000",1.66
"20170428_200,001-400,000",0,0,0.00
"20170428_400,001-600,000",3,"1,500,000",15.61
"20170428_600,001-800,000",0,0,0.00
"20170428_800,001-1,000,000",3,"2,723,000",28.34
"20170428_1,000,001以上",3,"4,066,000",42.32
20170421_1-999,0,0,0.00
"20170421_1,000-5,000",161,"350,000",3.46
"20170421_5,001-10,000",35,"303,000",2.99
"20170421_10,001-15,000",6,"83,000",0.82
"20170421_15,001-20,000",3,"60,000",0.59
"20170421_20,001-30,000",5,"132,000",1.30
"20170421_30,001-40,000",1,"35,000",0.34
"20170421_40,001-50,000",2,"100,000",0.98
"20170421_50,001-100,000",1,"100,000",0.98
"20170421_100,001-200,000",1,"189,000",1.87
"20170421_200,001-400,000",1,"210,000",2.07
"20170421_400,001-600,000",3,"1,500,000",14.84
"20170421_600,001-800,000",0,0,0.00
"20170421_800,001-1,000,000",1,"802,000",7.93
"20170421_1,000,001以上",5,"6,242,000",61.76
20170414_1-999,0,0,0.00
"20170414_1,000-5,000",376,"749,000",6.74
"20170414_5,001-10,000",81,"705,000",6.34
"20170414_10,001-15,000",11,"159,000",1.43
"20170414_15,001-20,000",6,"115,000",1.03
"20170414_20,001-30,000",10,"270,000",2.43
"20170414_30,001-40,000",2,"75,000",0.67
"20170414_40,001-50,000",3,"150,000",1.35
"20170414_50,001-100,000",2,"180,000",1.62
"20170414_100,001-200,000",1,"160,000",1.44
"20170414_200,001-400,000",1,"250,000",2.25
"20170414_400,001-600,000",4,"2,000,000",18.00
"20170414_600,001-800,000",0,0,0.00
"20170414_800,001-1,000,000",3,"2,624,000",23.62
"20170414_1,000,001以上",3,"3,669,000",33.03
20170407_1-999,0,0,0.00
"20170407_1,000-5,000",505,"948,000",7.83
"20170407_5,001-10,000",113,"926,000",7.64
"20170407_10,001-15,000",19,"272,000",2.24
"20170407_15,001-20,000",9,"172,000",1.42
"20170407_20,001-30,000",14,"373,000",3.08
"20170407_30,001-40,000",2,"75,000",0.61
"20170407_40,001-50,000",3,"150,000",1.23
"20170407_50,001-100,000",4,"309,000",2.55
"20170407_100,001-200,000",1,"103,000",0.85
"20170407_200,001-400,000",1,"270,000",2.23
"20170407_400,001-600,000",4,"2,000,000",16.52
"20170407_600,001-800,000",0,0,0.00
"20170407_800,001-1,000,000",2,"1,938,000",16.00
"20170407_1,000,001以上",4,"4,570,000",37.74
20170331_1-999,0,0,0.00
"20170331_1,000-5,000",952,"1,492,000",11.38
