date_level,population,stock number,total portion
20170609_1-999,"19,479","467,003",0.43
"20170609_1,000-5,000","1,817","3,435,470",3.17
"20170609_5,001-10,000",248,"1,850,996",1.70
"20170609_10,001-15,000",76,"938,258",0.86
"20170609_15,001-20,000",45,"803,574",0.74
"20170609_20,001-30,000",53,"1,251,053",1.15
"20170609_30,001-40,000",24,"826,058",0.76
"20170609_40,001-50,000",14,"634,636",0.58
"20170609_50,001-100,000",32,"2,221,353",2.05
"20170609_100,001-200,000",12,"1,769,592",1.63
"20170609_200,001-400,000",12,"3,413,454",3.15
"20170609_400,001-600,000",1,"562,600",0.51
"20170609_600,001-800,000",4,"3,067,658",2.83
"20170609_800,001-1,000,000",1,"817,798",0.75
"20170609_1,000,001以上",20,"86,283,007",79.63
20170603_1-999,"19,471","466,427",0.43
"20170603_1,000-5,000","1,826","3,443,435",3.17
"20170603_5,001-10,000",245,"1,819,956",1.67
"20170603_10,001-15,000",77,"946,869",0.87
"20170603_15,001-20,000",47,"839,614",0.77
"20170603_20,001-30,000",53,"1,256,053",1.15
"20170603_30,001-40,000",24,"826,058",0.76
"20170603_40,001-50,000",14,"634,636",0.58
"20170603_50,001-100,000",32,"2,224,353",2.05
"20170603_100,001-200,000",12,"1,769,592",1.63
"20170603_200,001-400,000",12,"3,379,454",3.11
"20170603_400,001-600,000",1,"567,600",0.52
"20170603_600,001-800,000",4,"3,067,658",2.83
"20170603_800,001-1,000,000",1,"817,798",0.75
"20170603_1,000,001以上",20,"86,283,007",79.63
20170526_1-999,"19,463","466,622",0.43
"20170526_1,000-5,000","1,833","3,464,240",3.19
"20170526_5,001-10,000",245,"1,825,410",1.68
"20170526_10,001-15,000",75,"925,415",0.85
"20170526_15,001-20,000",46,"819,614",0.75
"20170526_20,001-30,000",53,"1,257,053",1.16
"20170526_30,001-40,000",24,"826,058",0.76
"20170526_40,001-50,000",14,"632,636",0.58
"20170526_50,001-100,000",32,"2,224,353",2.05
"20170526_100,001-200,000",12,"1,780,592",1.64
"20170526_200,001-400,000",12,"3,379,454",3.11
"20170526_400,001-600,000",1,"572,600",0.52
"20170526_600,001-800,000",4,"3,067,658",2.83
"20170526_800,001-1,000,000",0,0,0.00
"20170526_1,000,001以上",20,"87,100,805",80.39
20170519_1-999,"19,457","466,252",0.43
"20170519_1,000-5,000","1,834","3,453,123",3.18
"20170519_5,001-10,000",245,"1,824,410",1.68
"20170519_10,001-15,000",77,"948,641",0.87
"20170519_15,001-20,000",46,"820,614",0.75
"20170519_20,001-30,000",53,"1,253,991",1.15
"20170519_30,001-40,000",25,"856,381",0.79
"20170519_40,001-50,000",15,"682,636",0.63
"20170519_50,001-100,000",31,"2,171,353",2.00
"20170519_100,001-200,000",12,"1,776,592",1.63
"20170519_200,001-400,000",12,"3,344,454",3.08
"20170519_400,001-600,000",1,"575,600",0.53
"20170519_600,001-800,000",4,"3,067,658",2.83
"20170519_800,001-1,000,000",0,0,0.00
"20170519_1,000,001以上",20,"87,100,805",80.39
20170512_1-999,"19,453","468,101",0.43
"20170512_1,000-5,000","1,825","3,431,953",3.16
"20170512_5,001-10,000",245,"1,816,731",1.67
"20170512_10,001-15,000",79,"973,641",0.89
"20170512_15,001-20,000",46,"822,574",0.75
"20170512_20,001-30,000",52,"1,234,093",1.13
"20170512_30,001-40,000",26,"892,381",0.82
"20170512_40,001-50,000",15,"678,574",0.62
"20170512_50,001-100,000",31,"2,171,353",2.00
"20170512_100,001-200,000",12,"1,777,592",1.64
"20170512_200,001-400,000",12,"3,324,454",3.06
"20170512_400,001-600,000",1,"582,600",0.53
"20170512_600,001-800,000",4,"3,067,658",2.83
"20170512_800,001-1,000,000",0,0,0.00
"20170512_1,000,001以上",20,"87,100,805",80.39
20170505_1-999,"19,462","468,860",0.43
"20170505_1,000-5,000","1,831","3,440,194",3.17
"20170505_5,001-10,000",247,"1,839,731",1.69
"20170505_10,001-15,000",79,"975,641",0.90
"20170505_15,001-20,000",46,"822,574",0.75
"20170505_20,001-30,000",49,"1,162,774",1.07
"20170505_30,001-40,000",28,"964,660",0.89
"20170505_40,001-50,000",16,"718,614",0.66
"20170505_50,001-100,000",30,"2,121,353",1.95
"20170505_100,001-200,000",12,"1,766,592",1.63
"20170505_200,001-400,000",12,"3,310,454",3.05
"20170505_400,001-600,000",1,"582,600",0.53
"20170505_600,001-800,000",4,"3,067,658",2.83
"20170505_800,001-1,000,000",0,0,0.00
"20170505_1,000,001以上",20,"87,100,805",80.39
20170428_1-999,"19,479","468,810",0.43
"20170428_1,000-5,000","1,836","3,447,607",3.18
"20170428_5,001-10,000",246,"1,840,113",1.69
"20170428_10,001-15,000",78,"960,641",0.88
"20170428_15,001-20,000",47,"834,829",0.77
"20170428_20,001-30,000",49,"1,157,774",1.06
"20170428_30,001-40,000",27,"932,381",0.86
"20170428_40,001-50,000",16,"717,614",0.66
"20170428_50,001-100,000",32,"2,271,632",2.09
"20170428_100,001-200,000",11,"1,643,592",1.51
"20170428_200,001-400,000",12,"3,310,454",3.05
"20170428_400,001-600,000",1,"588,600",0.54
"20170428_600,001-800,000",4,"3,067,658",2.83
"20170428_800,001-1,000,000",0,0,0.00
"20170428_1,000,001以上",20,"87,100,805",80.39
20170421_1-999,"19,463","470,717",0.43
"20170421_1,000-5,000","1,832","3,444,296",3.17
"20170421_5,001-10,000",242,"1,815,602",1.67
"20170421_10,001-15,000",79,"975,515",0.90
"20170421_15,001-20,000",45,"804,121",0.74
"20170421_20,001-30,000",51,"1,199,523",1.10
"20170421_30,001-40,000",27,"932,381",0.86
"20170421_40,001-50,000",16,"717,614",0.66
"20170421_50,001-100,000",32,"2,257,632",2.08
"20170421_100,001-200,000",11,"1,647,592",1.52
"20170421_200,001-400,000",12,"3,310,454",3.05
"20170421_400,001-600,000",1,"598,600",0.55
"20170421_600,001-800,000",4,"3,067,658",2.83
"20170421_800,001-1,000,000",0,0,0.00
"20170421_1,000,001以上",20,"87,100,805",80.39
20170414_1-999,"19,084","469,526",0.43
"20170414_1,000-5,000","1,813","3,420,686",3.15
"20170414_5,001-10,000",246,"1,853,602",1.71
"20170414_10,001-15,000",79,"976,316",0.90
"20170414_15,001-20,000",45,"809,829",0.74
