date_level,population,stock number,total portion
20170609_1-999,12,"1,000",0.01
"20170609_1,000-5,000",57,"143,000",2.64
"20170609_5,001-10,000",10,"91,000",1.68
"20170609_10,001-15,000",4,"55,000",1.01
"20170609_15,001-20,000",2,"40,000",0.73
"20170609_20,001-30,000",2,"50,000",0.92
"20170609_30,001-40,000",0,0,0.00
"20170609_40,001-50,000",1,"50,000",0.92
"20170609_50,001-100,000",1,"88,000",1.62
"20170609_100,001-200,000",1,"181,000",3.34
"20170609_200,001-400,000",1,"400,000",7.38
"20170609_400,001-600,000",1,"576,000",10.63
"20170609_600,001-800,000",0,0,0.00
"20170609_800,001-1,000,000",0,0,0.00
"20170609_1,000,001以上",2,"3,741,000",69.07
20170603_1-999,12,"1,000",0.01
"20170603_1,000-5,000",61,"145,000",2.67
"20170603_5,001-10,000",11,"102,000",1.88
"20170603_10,001-15,000",4,"54,000",0.99
"20170603_15,001-20,000",2,"40,000",0.73
"20170603_20,001-30,000",2,"54,000",0.99
"20170603_30,001-40,000",0,0,0.00
"20170603_40,001-50,000",1,"50,000",0.92
"20170603_50,001-100,000",1,"88,000",1.62
"20170603_100,001-200,000",1,"181,000",3.34
"20170603_200,001-400,000",1,"390,000",7.20
"20170603_400,001-600,000",1,"596,000",11.00
"20170603_600,001-800,000",0,0,0.00
"20170603_800,001-1,000,000",0,0,0.00
"20170603_1,000,001以上",2,"3,715,000",68.59
20170526_1-999,11,"1,000",0.01
"20170526_1,000-5,000",62,"150,000",2.76
"20170526_5,001-10,000",9,"83,000",1.53
"20170526_10,001-15,000",3,"43,000",0.79
"20170526_15,001-20,000",2,"40,000",0.73
"20170526_20,001-30,000",2,"54,000",0.99
"20170526_30,001-40,000",0,0,0.00
"20170526_40,001-50,000",1,"50,000",0.92
"20170526_50,001-100,000",1,"88,000",1.62
"20170526_100,001-200,000",1,"181,000",3.34
"20170526_200,001-400,000",0,0,0.00
"20170526_400,001-600,000",1,"403,000",7.44
"20170526_600,001-800,000",1,"682,000",12.59
"20170526_800,001-1,000,000",0,0,0.00
"20170526_1,000,001以上",2,"3,641,000",67.22
20170519_1-999,11,"1,000",0.01
"20170519_1,000-5,000",65,"161,000",2.72
"20170519_5,001-10,000",10,"94,000",1.58
"20170519_10,001-15,000",4,"56,000",0.94
"20170519_15,001-20,000",2,"40,000",0.67
"20170519_20,001-30,000",2,"54,000",0.91
"20170519_30,001-40,000",0,0,0.00
"20170519_40,001-50,000",2,"91,000",1.53
"20170519_50,001-100,000",1,"88,000",1.48
"20170519_100,001-200,000",1,"181,000",3.05
"20170519_200,001-400,000",1,"378,000",6.38
"20170519_400,001-600,000",0,0,0.00
"20170519_600,001-800,000",1,"683,000",11.54
"20170519_800,001-1,000,000",0,0,0.00
"20170519_1,000,001以上",2,"4,089,000",69.11
20170512_1-999,11,"1,000",0.01
"20170512_1,000-5,000",67,"157,000",2.65
"20170512_5,001-10,000",10,"93,000",1.57
"20170512_10,001-15,000",5,"68,000",1.14
"20170512_15,001-20,000",2,"40,000",0.67
"20170512_20,001-30,000",2,"50,000",0.84
"20170512_30,001-40,000",0,0,0.00
"20170512_40,001-50,000",2,"91,000",1.53
"20170512_50,001-100,000",1,"88,000",1.48
"20170512_100,001-200,000",1,"181,000",3.05
"20170512_200,001-400,000",2,"571,000",9.65
"20170512_400,001-600,000",0,0,0.00
"20170512_600,001-800,000",1,"683,000",11.54
"20170512_800,001-1,000,000",0,0,0.00
"20170512_1,000,001以上",2,"3,893,000",65.80
20170505_1-999,11,"1,000",0.01
"20170505_1,000-5,000",70,"164,000",2.77
"20170505_5,001-10,000",12,"113,000",1.91
"20170505_10,001-15,000",5,"67,000",1.13
"20170505_15,001-20,000",2,"40,000",0.67
"20170505_20,001-30,000",2,"50,000",0.84
"20170505_30,001-40,000",0,0,0.00
"20170505_40,001-50,000",2,"91,000",1.53
"20170505_50,001-100,000",1,"88,000",1.48
"20170505_100,001-200,000",1,"181,000",3.05
"20170505_200,001-400,000",2,"557,000",9.41
"20170505_400,001-600,000",0,0,0.00
"20170505_600,001-800,000",1,"683,000",11.54
"20170505_800,001-1,000,000",0,0,0.00
"20170505_1,000,001以上",2,"3,881,000",65.60
20170428_1-999,11,"1,000",0.01
"20170428_1,000-5,000",72,"168,000",2.83
"20170428_5,001-10,000",12,"109,000",1.84
"20170428_10,001-15,000",5,"67,000",1.13
"20170428_15,001-20,000",2,"40,000",0.67
"20170428_20,001-30,000",2,"50,000",0.84
"20170428_30,001-40,000",0,0,0.00
"20170428_40,001-50,000",3,"132,000",2.23
"20170428_50,001-100,000",1,"88,000",1.48
"20170428_100,001-200,000",1,"181,000",3.05
"20170428_200,001-400,000",2,"563,000",9.51
"20170428_400,001-600,000",0,0,0.00
"20170428_600,001-800,000",1,"683,000",11.54
"20170428_800,001-1,000,000",0,0,0.00
"20170428_1,000,001以上",2,"3,834,000",64.80
20170421_1-999,11,"1,000",0.01
"20170421_1,000-5,000",79,"192,000",3.24
"20170421_5,001-10,000",11,"98,000",1.65
"20170421_10,001-15,000",7,"89,000",1.50
"20170421_15,001-20,000",2,"40,000",0.67
"20170421_20,001-30,000",2,"50,000",0.84
"20170421_30,001-40,000",0,0,0.00
"20170421_40,001-50,000",2,"91,000",1.53
"20170421_50,001-100,000",1,"88,000",1.48
"20170421_100,001-200,000",3,"401,000",6.77
"20170421_200,001-400,000",3,"827,000",13.97
"20170421_400,001-600,000",0,0,0.00
"20170421_600,001-800,000",1,"684,000",11.56
"20170421_800,001-1,000,000",0,0,0.00
"20170421_1,000,001以上",2,"3,355,000",56.71
20170414_1-999,13,"1,000",0.01
"20170414_1,000-5,000",81,"206,000",3.48
"20170414_5,001-10,000",12,"101,000",1.70
"20170414_10,001-15,000",7,"91,000",1.53
"20170414_15,001-20,000",2,"40,000",0.67
"20170414_20,001-30,000",3,"71,000",1.20
"20170414_30,001-40,000",0,0,0.00
"20170414_40,001-50,000",2,"91,000",1.53
"20170414_50,001-100,000",3,"288,000",4.86
"20170414_100,001-200,000",1,"195,000",3.29
"20170414_200,001-400,000",3,"849,000",14.35
"20170414_400,001-600,000",0,0,0.00
"20170414_600,001-800,000",1,"684,000",11.56
"20170414_800,001-1,000,000",0,0,0.00
"20170414_1,000,001以上",2,"3,299,000",55.76
20170407_1-999,13,"1,000",0.01
"20170407_1,000-5,000",76,"195,000",3.29
"20170407_5,001-10,000",12,"100,000",1.69
"20170407_10,001-15,000",9,"118,000",1.99
"20170407_15,001-20,000",2,"40,000",0.67
"20170407_20,001-30,000",3,"71,000",1.20
"20170407_30,001-40,000",0,0,0.00
"20170407_40,001-50,000",2,"91,000",1.53
"20170407_50,001-100,000",3,"288,000",4.86
"20170407_100,001-200,000",1,"154,000",2.60
"20170407_200,001-400,000",3,"842,000",14.23
"20170407_400,001-600,000",0,0,0.00
"20170407_600,001-800,000",1,"701,000",11.84
"20170407_800,001-1,000,000",0,0,0.00
"20170407_1,000,001以上",2,"3,315,000",56.03
20170331_1-999,13,"1,000",0.01
"20170331_1,000-5,000",68,"171,000",2.89
"20170331_5,001-10,000",9,"78,000",1.31
"20170331_10,001-15,000",7,"91,000",1.53
"20170331_15,001-20,000",2,"40,000",0.67
"20170331_20,001-30,000",3,"71,000",1.20
"20170331_30,001-40,000",0,0,0.00
"20170331_40,001-50,000",2,"91,000",1.53
"20170331_50,001-100,000",3,"208,000",3.51
"20170331_100,001-200,000",1,"192,000",3.24
"20170331_200,001-400,000",3,"833,000",14.08
