date_level,population,stock number,total portion
20170609_1-999,0,0,0.00
"20170609_1,000-5,000",17,"36,000",0.41
"20170609_5,001-10,000",2,"20,000",0.23
"20170609_10,001-15,000",0,0,0.00
"20170609_15,001-20,000",0,0,0.00
"20170609_20,001-30,000",0,0,0.00
"20170609_30,001-40,000",1,"35,000",0.40
"20170609_40,001-50,000",0,0,0.00
"20170609_50,001-100,000",0,0,0.00
"20170609_100,001-200,000",1,"175,000",2.01
"20170609_200,001-400,000",2,"490,000",5.63
"20170609_400,001-600,000",1,"600,000",6.90
"20170609_600,001-800,000",1,"796,000",9.16
"20170609_800,001-1,000,000",2,"1,963,000",22.59
"20170609_1,000,001以上",3,"4,573,000",52.63
20170603_1-999,0,0,0.00
"20170603_1,000-5,000",16,"36,000",0.41
"20170603_5,001-10,000",2,"20,000",0.23
"20170603_10,001-15,000",0,0,0.00
"20170603_15,001-20,000",0,0,0.00
"20170603_20,001-30,000",0,0,0.00
"20170603_30,001-40,000",1,"35,000",0.40
"20170603_40,001-50,000",0,0,0.00
"20170603_50,001-100,000",0,0,0.00
"20170603_100,001-200,000",1,"175,000",2.01
"20170603_200,001-400,000",2,"490,000",5.63
"20170603_400,001-600,000",1,"600,000",6.90
"20170603_600,001-800,000",1,"795,000",9.15
"20170603_800,001-1,000,000",2,"1,965,000",22.61
"20170603_1,000,001以上",3,"4,572,000",52.62
20170526_1-999,0,0,0.00
"20170526_1,000-5,000",14,"36,000",0.41
"20170526_5,001-10,000",2,"20,000",0.23
"20170526_10,001-15,000",0,0,0.00
"20170526_15,001-20,000",0,0,0.00
"20170526_20,001-30,000",1,"22,000",0.25
"20170526_30,001-40,000",0,0,0.00
"20170526_40,001-50,000",0,0,0.00
"20170526_50,001-100,000",0,0,0.00
"20170526_100,001-200,000",1,"175,000",2.01
"20170526_200,001-400,000",1,"250,000",2.87
"20170526_400,001-600,000",1,"600,000",6.90
"20170526_600,001-800,000",0,0,0.00
"20170526_800,001-1,000,000",2,"1,946,000",22.39
"20170526_1,000,001以上",4,"5,639,000",64.90
20170519_1-999,0,0,0.00
"20170519_1,000-5,000",17,"46,000",0.50
"20170519_5,001-10,000",3,"30,000",0.32
"20170519_10,001-15,000",0,0,0.00
"20170519_15,001-20,000",0,0,0.00
"20170519_20,001-30,000",0,0,0.00
"20170519_30,001-40,000",0,0,0.00
"20170519_40,001-50,000",0,0,0.00
"20170519_50,001-100,000",0,0,0.00
"20170519_100,001-200,000",1,"175,000",1.90
"20170519_200,001-400,000",1,"250,000",2.72
"20170519_400,001-600,000",2,"1,100,000",11.97
"20170519_600,001-800,000",0,0,0.00
"20170519_800,001-1,000,000",2,"1,951,000",21.23
